0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
Prijs,€ 475.871,Adres,"Kerkmeersstraat 56-68, 9320 Nieuwerkerken",Type,Project,Woonopp.,vanaf 170 m²,Grondopp.,vanaf 174 m²,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/nieuwbouwproject/1004DOT,Days: 55,,,,,,,,,,,,,,,,,,
Prijs,€ 193.000,Adres,"Jan De Windtstraat 59 / 2, 9300 Aalst",Type,Appartement,Woonopp.,85 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1996,EPC,109 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 733,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIC11,Days: 111,,,,,,,,,,
Prijs,€ 649.000,Adres,"Dirk Martensstraat 48, 9300 Aalst",Type,Woning (Huis),Woonopp.,256 m²,Grondopp.,270 m²,Slaapkamers,4,Badkamers,2,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,135 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 850,Vrij op,onmiddellijk,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIBZ8,Days: 185,,,,,,,,
Prijs,€ 189.000,Adres,"Kerkskendorp 39, 9300 Aalst",Type,Appartement,Woonopp.,129 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1994,EPC,270 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 840,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIBYJ,Days: 129,,,,,,,,,,
Prijs,€ 159.000,Adres,"Brouwerijstraat 2B, 9300 Aalst",Type,Project,Woonopp.,vanaf 105 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004BMG,Days: 1148,,,,,,,,,,,,,,,,,,
Prijs,€ 340.000,Adres,"Albrechtlaan 15, 9300 Aalst",Type,Project,Woonopp.,vanaf 109 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004DOL,Days: 51,,,,,,,,,,,,,,,,,,
Prijs,€ 20.000,Adres,"Pee Klakstraat, 9310 Baardegem",Type,Landbouwgrond (Grond),Grondopp.,3.300 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KIBG4,Days: 41,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 15.500,Adres,"Pee Klakstraat, 9310 Baardegem",Type,Landbouwgrond (Grond),Grondopp.,2.580 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/baardegem-9310/te-koop/grond/KIBG3,Days: 31,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 325.000,Adres,"Pee Klakstraat 48, 9310 Moorsel",Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,2.373 m²,Slaapkamers,4,Badkamers,1,Bebouwing,open,Bouwjaar,1959,EPC,851 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 649,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KIBG2,Days: 82,,,,,,
Prijs,€ 329.000,Adres,"Kwalenhoekstraat 37 / A, 9320 Nieuwerkerken",Type,Woning (Huis),Woonopp.,151 m²,Grondopp.,723 m²,Slaapkamers,4,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,651 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 850,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KIB2V,Days: 209,,,,,,,,,,
Prijs,€ 179.000,Adres,"Dendermondse Steenweg 71 / 3.1, 9300 Aalst",Type,Appartement,Woonopp.,77 m²,Slaapkamers,1,Badkamers,1,Garages,1,Bouwjaar,2006,EPC,332 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KIB1P,Days: 120,,,,,,,,,,,,
Prijs,€ 259.000,Adres,"Kromme Elleboogstraat 24, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,230 m²,Grondopp.,377 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,662 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 378,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KIAZX,Days: 185,,,,,,,,
Prijs,€ 299.000,Adres,"Keppestraat 59, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,224 m²,Grondopp.,180 m²,Slaapkamers,4,Badkamers,2,Garages,1,Bebouwing,gesloten,Bouwjaar,1987,EPC,173 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 929,Vrij op,overeen te komen,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KIASZ,Days: 290,,,,,,
Prijs,€ 248.000,Adres,"Rozendreef 192, 9300 Aalst",Type,Project,Woonopp.,vanaf 78 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2022,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/10046HF,Days: 1310,,,,,,,,,,,,,,,,,,
Prijs,€ 639.000,Adres,"Kerselaarstraat 2, 9320 Nieuwerkerken",Type,Villa (Huis),Woonopp.,265 m²,Grondopp.,806 m²,Slaapkamers,4,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,1966,EPC,161 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.474,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KIABK,Days: 137,,,,
Prijs,€ 17.500,Adres,"August Marcelstraat 26 26, 9300 Aalst",Type,Staanplaats (Garage),Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/garage/KIABF,Days: 29,,,,,,,,,,,,,,,,,,,,
Prijs,Prijs op aanvraag »,Adres,"Ninovesteenweg 97 bus 41, 9300 Aalst",Type,Uitzonderlijke woning (Huis),Woonopp.,450 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,2,Garages,3,Bebouwing,open,Bouwjaar,2010,EPC,101 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 3.309,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KIA0A,Days: 297,,,,,,
Prijs,€ 229.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Woning (Huis),Woonopp.,140 m²,Grondopp.,120 m²,Slaapkamers,4,Badkamers,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,297 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 466,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI9UX,Days: 401,,,,,,,
Prijs,€ 429.000,Adres,"Pachthofstraat 125A, 9300 Aalst",Type,Villa (Huis),Woonopp.,300 m²,Grondopp.,1.100 m²,Slaapkamers,5,Badkamers,1,Garages,2,Tuin,Z,Bebouwing,open,Bouwjaar,1993,EPC,332 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.375,Vrij op,bij akte na betaling,Video,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI9UP,Days: 399,,
Prijs,€ 289.000,Adres,"Geraardsbergsestraat 195 / 7, 9300 Aalst",Type,Appartement,Woonopp.,91 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bouwjaar,1977,EPC,202 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.150,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI9SI,Days: 90,,,,,,,,,,
Prijs,€ 379.000,Adres,"Ouden Aardenweg 44, 9300 Aalst",Type,Woning (Huis),Woonopp.,215 m²,Grondopp.,282 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,204 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI9PZ,Days: 236,,,,,,,,
Prijs,€ 42.000,Adres,"Asserenbosweg, 9310 Moorsel",Type,Landbouwgrond (Grond),Grondopp.,4.294 m²,Renovatieplicht,Niet van toepassing,KI,€ 20,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/moorsel-9310/te-koop/grond/KI9KD,Days: 94,,,,,,,,,,,,,,,,,,,,
Prijs,€ 595.000,Adres,"Lindenstraat 103, 9300 Aalst",Type,Uitzonderlijke woning (Huis),Woonopp.,220 m²,Grondopp.,11.316 m²,Slaapkamers,4,Badkamers,1,Garages,2,Bebouwing,open,Bouwjaar,1972,EPC,573 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 2.105,Vrij op,bij akte na betaling,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI9KC,Days: 429,,,,
Prijs,€ 629.000,Adres,"Straat niet gekend,",9300 Aalst,Type,Villa (Huis),Woonopp.,258 m²,Grondopp.,581 m²,Slaapkamers,3,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,131 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.740,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI9AJ,Days: 213,,,
Prijs,€ 629.000,Adres,"Straat niet gekend,",9320 Erembodegem,Type,Villa (Huis),Woonopp.,258 m²,Grondopp.,581 m²,Slaapkamers,3,Badkamers,2,Garages,1,Tuin,Z,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,131 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.740,Virtueel bezoek,Klik hier,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KI9AI,Days: 133,,,
Prijs,€ 399.000,Adres,"Kammenstraat 8, 9300 Aalst",Type,Eengezinswoning (Huis),Woonopp.,174 m²,Grondopp.,267 m²,Slaapkamers,3,Badkamers,1,Bebouwing,open,Bouwjaar,1957,EPC,200 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 741,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI93I,Days: 228,,,,,,,,,,
Prijs,€ 334.000,Adres,"Immerzeeldreef 122 / 2.1, 9300 Aalst",Type,Appartement,Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,1969,EPC,230 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI92W,Days: 100,,,,,,,,,,,,,,,,
Prijs,€ 309.750,Adres,"Straat niet gekend,",9300 Aalst,Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI903,Days: 72,,,,,,,,,,,,,
Prijs,€ 309.750,Adres,"Straat niet gekend,",9320 Erembodegem,Type,Appartement,Woonopp.,95 m²,Slaapkamers,2,Badkamers,1,Tuin,ZW,Bouwjaar,2023,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/erembodegem-9320/te-koop/appartement/KI901,Days: 48,,,,,,,,,,,,,
Prijs,€ 219.000,Adres,"Salaartsbos 23 / 1, 9300 Aalst",Type,Appartement,Woonopp.,80 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2008,EPC,176 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 485,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI8Q3,Days: 143,,,,,,,,,,,,
Prijs,€ 159.000,Adres,"Arbeidstraat 53 / 4, 9300 Aalst",Type,Appartement,Woonopp.,55 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,1999,EPC,318 kWh/m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI8Q1,Days: 163,,,,,,,,,,,,,,
Prijs,€ 635.000,Adres,"Spruithoekstraat 17, 9310 Moorsel",Type,Woning (Huis),Woonopp.,190 m²,Grondopp.,785 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,open,Bouwjaar,2018,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/moorsel-9310/te-koop/huis/KI8PF,Days: 127,,,,,,,,
Prijs,€ 329.000,Adres,"Borreput 4, 9300 Aalst",Type,Woning (Huis),Woonopp.,201 m²,Grondopp.,120 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,1984,EPC,190 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.013,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI8KQ,Days: 268,,,,,,
Prijs,€ 299.000,Adres,"KAPELLEOMMEGANG 9, 9300 Aalst",Type,Woning (Huis),Woonopp.,255 m²,Grondopp.,op aanvraag »,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,op aanvraag »,EPC,162 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI7WX,Days: 348,,,,,,,,,,
Prijs,€ 349.000,Adres,"Bauwensplein - Cumontstraat, 9300 Aalst",Type,Project,Woonopp.,vanaf 108 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2021,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004CL2,Days: 192,,,,,,,,,,,,,,,,,,
Prijs,€ 290.000,Adres,"Sinte-Annalaan 194, 9300 Aalst",Type,Bel-étage (Huis),Woonopp.,293 m²,Grondopp.,168 m²,Slaapkamers,3,Badkamers,1,Garages,1,Tuin,W,Bebouwing,gesloten,Bouwjaar,1953,EPC,802 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.455,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI7P9,Days: 348,,,,,,
Prijs,€ 339.000,Adres,"Hoveniersstraat 12, 9300 Aalst",Type,Commercieel Gebouw (Bedrijfsvastgoed),Woonopp.,192 m²,Grondopp.,op aanvraag »,Handelsopp.,op aanvraag »,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,KI,€ 927,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KI7KB,Days: 49,,,,,,,,,,,,
Prijs,€ 154.000,Adres,"Hoveniersstraat 14, 9300 Aalst",Type,Duplex (Appartement),Woonopp.,100 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,243 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 460,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI7KA,Days: 272,,,,,,,,,,,,
Prijs,€ 175.000,Adres,"Termurenlaan 12, 9320 Erembodegem",Type,Handelspand (Bedrijfsvastgoed),Woonopp.,100 m²,Grondopp.,op aanvraag »,Handelsopp.,100 m²,Bebouwing,op aanvraag »,Bouwjaar,2011,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,Vrij op,overeen te komen,https://www.zimmo.be/nl/erembodegem-9320/te-koop/bedrijfsvastgoed/KI7IK,Days: 56,,,,,,,,,,,,
Prijs,€ 416.431,Adres,"Straat niet gekend,",9310 Baardegem,Type,Woning (Huis),Woonopp.,"162,08 m²",Grondopp.,276 m²,Slaapkamers,3,Badkamers,1,Bebouwing,open,Bouwjaar,op aanvraag »,EPC,0 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/baardegem-9310/te-koop/huis/KI7D8,Days: 61,,,,,,,,,,,
Prijs,€ 348.000,Adres,"Steenstraat 10, 9300 Aalst",Type,Bel-étage (Huis),Woonopp.,150 m²,Grondopp.,328 m²,Slaapkamers,2,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1985,EPC,207 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.088,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI74R,Days: 279,,,,,,
Prijs,€ 259.000,Adres,"Naarstigheidstraat 68, 9300 Aalst",Type,Woning (Huis),Woonopp.,134 m²,Grondopp.,160 m²,Slaapkamers,2,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1935,EPC,501 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 458,Vrij op,overeen te komen,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI71K,Days: 353,,,,,,,,
Prijs,€ 345.000,Adres,"Damstraat 5, 9320 Nieuwerkerken",Type,Bel-étage (Huis),Woonopp.,228 m²,Grondopp.,572 m²,Slaapkamers,3,Badkamers,1,Garages,1,Bebouwing,gesloten,Bouwjaar,1971,EPC,506 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 842,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/nieuwerkerken-9320/te-koop/huis/KI71L,Days: 155,,,,,,
Prijs,€ 25.000,Adres,"Pierre Corneliskaai 28, 9300 Aalst",Type,Project,Woonopp.,op aanvraag »,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,op aanvraag »,EPC,Bekijk info,https://www.zimmo.be/nl/aalst-9300/te-koop/nieuwbouwproject/1004AVZ,Days: 161,,,,,,,,,,,,,,,,,,
Prijs,€ 245.000,Adres,"Nieuwbeekstraat 1, 9300 Aalst",Type,Serviceflat (Appartement),Woonopp.,52 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,2017,EPC,102 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 772,Vrij op,onmiddellijk,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI6ZR,Days: 98,,,,,,,,,,,,
Prijs,€ 526.000,Adres,"Kuipersstraat 2, 9308 Hofstade",Type,Project,Woonopp.,vanaf 210 m²,Grondopp.,op aanvraag »,Slaapkamers,op aanvraag »,Bouwjaar,2024,EPC,Bekijk info,https://www.zimmo.be/nl/hofstade-9308/te-koop/nieuwbouwproject/1004DM6,Days: 44,,,,,,,,,,,,,,,,,,
Prijs,€ 698.000,Adres,"Capucienenlaan 33, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,366 m²,Grondopp.,90 m²,Slaapkamers,5,Badkamers,3,Bebouwing,gesloten,Bouwjaar,op aanvraag »,EPC,220 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI6IC,Days: 72,,,,,,,,,,,,
Prijs,€ 429.000,Adres,"Pachthofstraat 125A, 9308 Gijzegem",Type,Villa (Huis),Woonopp.,300 m²,Grondopp.,1.100 m²,Slaapkamers,5,Badkamers,1,Garages,2,Tuin,Z,Bebouwing,open,Bouwjaar,1993,EPC,332 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.375,Vrij op,bij akte na betaling,Video,Klik hier,https://www.zimmo.be/nl/gijzegem-9308/te-koop/huis/KI6E3,Days: 360,,
Prijs,€ 130.000,Adres,"Moorselbaan 564, 9300 Aalst",Type,Bouwgrond (Grond),Grondopp.,728 m²,Renovatieplicht,Niet van toepassing,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KI67U,Days: 49,,,,,,,,,,,,,,,,,,,,,,
Prijs,€ 675.000,Adres,"Hammestraat 89, 9300 Aalst",Type,Industriegrond (Grond),Woonopp.,1.200 m²,Grondopp.,2.460 m²,EPC,309 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/grond/KI5S6,Days: 59,,,,,,,,,,,,,,,,,,,,
Prijs,€ 675.000,Adres,"Hammestraat 89, 9300 Aalst",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,1.200 m²,Grondopp.,2.460 m²,Handelsopp.,op aanvraag »,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,309 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KI5S4,Days: 65,,,,,,,,,,,,,,
Prijs,€ 340.000,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,109 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5EV,Days: 109,,,,,,,,,,,,,,,,
Prijs,€ 490.000,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,125 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5EX,Days: 65,,,,,,,,,,,,,,,,
Prijs,€ 346.000,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,109 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5EW,Days: 42,,,,,,,,,,,,,,,,
Prijs,€ 357.000,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,114 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5ET,Days: 54,,,,,,,,,,,,,,,,
Prijs,€ 370.500,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,119 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5EU,Days: 68,,,,,,,,,,,,,,,,
Prijs,€ 413.000,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,131 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5ES,Days: 48,,,,,,,,,,,,,,,,
Prijs,€ 414.500,Adres,"Albrechtlaan, 9300 Aalst",Type,Appartement,Woonopp.,133 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,In aanvraag,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI5ER,Days: 25,,,,,,,,,,,,,,,,
Prijs,€ 295.000,Adres,"Geraardsbergsesteenweg 162, 9300 Aalst",Type,Gemengd gebruik (Huis),Woonopp.,249 m²,Grondopp.,180 m²,Slaapkamers,3,Badkamers,1,Bebouwing,gesloten,Bouwjaar,1967,EPC,589 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 1.026,Vrij op,bij akte na betaling,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI4ZJ,Days: 169,,,,,,,,
Prijs,€ 285.000,Adres,"Désiré De Wolfstraat 3, 9300 Aalst",Type,Woning (Huis),Woonopp.,160 m²,Grondopp.,80 m²,Slaapkamers,4,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,386 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 701,https://www.zimmo.be/nl/aalst-9300/te-koop/huis/KI4ZC,Days: 336,,,,,,,,,,
Prijs,€ 299.000,Adres,"Sint-Amandstraat 30, 9320 Erembodegem",Type,Woning (Huis),Woonopp.,165 m²,Grondopp.,1.680 m²,Slaapkamers,3,Badkamers,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,526 kWh/m²,Renovatieplicht,Van toepassing,KI,€ 688,https://www.zimmo.be/nl/erembodegem-9320/te-koop/huis/KI4ZD,Days: 358,,,,,,,,,,
Prijs,€ 235.000,Adres,"Capucienenlaan 33 / 11, 9300 Aalst",Type,Appartement,Woonopp.,80 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,171 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI4H1,Days: 40,,,,,,,,,,,,,,,,
Prijs,€ 230.000,Adres,"Capucienenlaan 33 / 21, 9300 Aalst",Type,Appartement,Woonopp.,op aanvraag »,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,280 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI4H2,Days: 93,,,,,,,,,,,,,,,,
Prijs,€ 469.000,Adres,"Steenweg op Aalst 65, 9308 Hofstade",Type,Woning (Huis),Woonopp.,181 m²,Grondopp.,365 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,2007,EPC,157 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 993,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KI3GW,Days: 132,,,,,,,,
Prijs,€ 469.000,Adres,"Steenweg op Aalst 65, 9308 Hofstade",Type,Woning (Huis),Woonopp.,181 m²,Grondopp.,365 m²,Slaapkamers,4,Badkamers,1,Garages,1,Bebouwing,halfopen,Bouwjaar,2007,EPC,157 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 993,https://www.zimmo.be/nl/hofstade-9308/te-koop/huis/KI3GV,Days: 89,,,,,,,,
Prijs,€ 695.000,Adres,"Steenweg op Oudegem (Gijzegem) 152, 9300 Aalst",Type,Bedrijfsgebouw (Bedrijfsvastgoed),Woonopp.,227 m²,Grondopp.,2.112 m²,Handelsopp.,op aanvraag »,Badkamers,1,Garages,1,Bebouwing,op aanvraag »,Bouwjaar,op aanvraag »,EPC,380 kWh/m²,Renovatieplicht,Niet van toepassing,KI,€ 1.053,https://www.zimmo.be/nl/aalst-9300/te-koop/bedrijfsvastgoed/KI3DW,Days: 56,,,,,,,,
Prijs,€ 235.000,Adres,"Capucienenlaan 33 / 11, 9300 Aalst",Type,Appartement,Woonopp.,83 m²,Slaapkamers,2,Badkamers,1,Bouwjaar,op aanvraag »,EPC,171 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI30H,Days: 65,,,,,,,,,,,,,,,,
Prijs,€ 195.000,Adres,"Capucienenlaan 33 / A, 9300 Aalst",Type,Gelijkvloers app. (Appartement),Woonopp.,86 m²,Slaapkamers,1,Badkamers,1,Bouwjaar,op aanvraag »,EPC,275 kWh/m²,Renovatieplicht,Niet van toepassing,https://www.zimmo.be/nl/aalst-9300/te-koop/appartement/KI30D,Days: 63,,,,,,,,,,,,,,,,
